"age","dob_year","gender","friend_count","likes","likes_received"
19,1994,"male",338,315,447
63,1950,"female",623,744,1318
20,1993,"male",268,247,174
27,1986,"female",328,581,578
14,1999,"male",186,318,125
23,1990,"female",840,4105,1741
18,1995,"female",215,159,261
53,1960,"female",187,584,830
45,1968,"male",120,206,251
20,1993,"female",412,248,378
23,1990,"female",591,2775,1610
33,1980,"male",273,141,557
19,1994,"male",150,140,112
21,1992,"female",404,182,657
19,1994,"female",240,1109,725
33,1980,"male",802,440,698
17,1996,"male",120,332,242
19,1994,"female",400,611,287
48,1965,"female",128,488,210
52,1961,"female",93,648,302
20,1993,"female",406,1235,3524
16,1997,"female",817,318,510
15,1998,"male",246,221,222
32,1981,"female",151,160,123
25,1988,"female",235,234,342
18,1995,"female",802,173,2113
32,1981,"female",575,385,868
48,1965,"female",112,1224,257
51,1962,"female",178,213,147
24,1989,"female",422,2100,1052
22,1991,"male",561,198,219
17,1996,"female",2838,2320,1366
46,1967,"female",405,232,212
23,1990,"male",1575,2580,1944
28,1985,"female",362,379,749
15,1998,"male",89,310,116
26,1987,"male",203,488,181
18,1995,"female",1940,156,1151
19,1994,"male",374,858,1034
19,1994,"male",1535,399,521
24,1989,"female",85,137,137
24,1989,"male",250,3146,3484
18,1995,"female",1059,1754,4434
15,1998,"male",578,309,197
44,1969,"female",122,1457,1074
48,1965,"female",232,187,154
40,1973,"female",296,459,455
19,1994,"female",624,192,132
31,1982,"male",263,2881,1341
34,1979,"female",542,161,470
27,1986,"female",222,101,127
18,1995,"male",106,683,781
24,1989,"female",368,268,1337
23,1990,"female",510,2622,354
19,1994,"male",518,862,874
32,1981,"female",555,2307,1281
35,1978,"female",74,629,109
14,1999,"female",131,1239,102
18,1995,"female",369,2191,2083
50,1963,"female",184,372,694
17,1996,"male",630,377,220
16,1997,"female",310,417,337
48,1965,"female",364,461,423
21,1992,"female",299,454,264
17,1996,"female",274,833,316
44,1969,"male",167,580,264
15,1998,"female",811,3943,4443
63,1950,"male",67,1028,662
21,1992,"female",132,518,122
18,1995,"female",274,1466,1541
22,1991,"female",393,125,160
20,1993,"female",750,280,496
58,1955,"female",135,350,101
61,1952,"female",834,586,1219
16,1997,"female",415,1190,2133
53,1960,"female",79,308,354
57,1956,"male",278,118,149
48,1965,"female",911,823,590
31,1982,"male",146,233,305
16,1997,"male",90,284,174
19,1994,"female",203,265,473
48,1965,"female",218,279,414
16,1997,"male",340,132,286
20,1993,"female",1118,107,256
25,1988,"male",2396,163,198
30,1983,"female",273,204,196
18,1995,"female",423,1086,629
55,1958,"female",61,209,114
20,1993,"male",263,322,126
48,1965,"male",102,245,113
56,1957,"female",131,216,106
20,1993,"female",970,930,620
18,1995,"female",482,404,329
13,2000,"female",572,649,934
18,1995,"female",1203,1893,4212
19,1994,"female",289,204,291
26,1987,"female",137,641,199
35,1978,"female",321,1283,770
18,1995,"female",241,1528,939
37,1976,"female",145,261,384
14,1999,"male",3463,1659,1385
28,1985,"male",539,400,275
20,1993,"male",1037,1120,640
39,1974,"female",377,626,951
20,1993,"male",1419,471,285
57,1956,"female",53,366,161
21,1992,"female",490,545,1448
20,1993,"male",1103,709,419
16,1997,"female",685,870,155
58,1955,"male",249,184,111
21,1992,"male",163,476,333
65,1948,"female",130,260,309
25,1988,"male",677,146,158
21,1992,"female",1121,1499,273
48,1965,"female",143,150,133
38,1975,"female",266,760,861
59,1954,"female",249,198,359
30,1983,"female",206,130,360
20,1993,"male",1863,1290,548
17,1996,"female",148,147,257
17,1996,"female",197,1017,407
20,1993,"female",140,524,187
50,1963,"female",283,1244,912
19,1994,"female",711,249,387
14,1999,"female",331,458,401
18,1995,"female",444,202,101
28,1985,"male",195,1586,1338
36,1977,"female",81,196,186
16,1997,"female",312,494,403
61,1952,"female",598,4749,1806
33,1980,"female",372,1545,558
58,1955,"female",63,145,195
16,1997,"male",331,435,227
22,1991,"female",145,1069,548
16,1997,"female",1406,1565,665
14,1999,"female",1436,682,636
18,1995,"male",909,375,183
21,1992,"male",75,149,126
32,1981,"male",354,110,137
19,1994,"female",443,328,206
14,1999,"male",254,460,856
34,1979,"female",186,551,864
39,1974,"female",375,452,463
23,1990,"female",200,163,104
16,1997,"female",506,1412,1734
16,1997,"female",213,309,108
23,1990,"male",1070,196,271
23,1990,"female",316,487,151
26,1987,"female",333,176,262
38,1975,"male",993,256,240
21,1992,"female",574,3257,1261
52,1961,"female",289,294,566
38,1975,"female",273,3422,1318
27,1986,"female",98,230,110
17,1996,"male",127,134,108
17,1996,"female",1136,135,110
25,1988,"female",1073,3629,2131
18,1995,"female",165,271,326
18,1995,"male",211,464,211
21,1992,"female",354,318,185
23,1990,"female",391,204,207
24,1989,"male",364,430,700
14,1999,"female",945,132,110
22,1991,"male",300,548,643
21,1992,"female",489,114,451
15,1998,"female",600,702,617
20,1993,"female",270,416,619
22,1991,"male",706,277,190
18,1995,"female",342,121,109
34,1979,"male",97,509,135
18,1995,"male",2129,2803,4724
31,1982,"female",495,125,519
46,1967,"female",262,223,261
33,1980,"male",216,731,566
16,1997,"female",613,649,865
18,1995,"female",454,177,464
25,1988,"female",586,191,147
23,1990,"female",363,234,244
19,1994,"female",1156,213,1388
53,1960,"female",647,248,173
50,1963,"female",111,319,237
18,1995,"female",1220,608,1163
16,1997,"female",203,1166,243
15,1998,"female",1989,1247,2820
18,1995,"male",991,181,685
15,1998,"female",403,414,150
19,1994,"female",346,1171,599
32,1981,"female",1375,131,156
18,1995,"female",237,749,208
31,1982,"female",335,292,190
57,1956,"male",198,244,140
23,1990,"female",371,1673,302
25,1988,"male",316,1048,1004
28,1985,"female",230,783,665
16,1997,"male",1533,153,1001
43,1970,"female",162,233,893
18,1995,"female",366,951,144
16,1997,"female",1107,243,596
18,1995,"female",304,603,293
25,1988,"female",592,507,713
17,1996,"female",317,294,525
60,1953,NA,308,363,505
56,1957,"female",72,290,192
27,1986,"male",471,173,116
56,1957,"male",235,365,356
54,1959,"female",109,372,352
18,1995,"female",1421,775,1518
23,1990,"male",298,434,190
18,1995,"female",599,1953,1207
55,1958,"female",83,445,528
28,1985,"male",80,107,113
21,1992,"female",170,568,291
44,1969,"female",132,220,130
46,1967,"male",118,370,598
17,1996,"female",73,944,148
23,1990,"female",648,102,719
48,1965,"female",139,279,134
47,1966,"female",69,114,162
49,1964,"female",591,665,265
14,1999,"female",847,737,1197
30,1983,"female",194,838,216
25,1988,"female",425,221,436
34,1979,"female",113,244,189
19,1994,"female",1073,198,460
50,1963,"male",122,2032,158
43,1970,"female",223,2152,969
21,1992,"male",1659,147,519
19,1994,"male",1020,2623,1095
18,1995,"male",583,134,130
35,1978,"female",331,1630,1431
21,1992,"female",415,927,472
21,1992,"female",581,125,113
18,1995,"female",1199,454,1386
33,1980,"male",200,1741,1096
17,1996,"male",277,699,218
38,1975,"male",359,516,560
19,1994,"female",90,212,103
50,1963,"female",441,287,493
46,1967,"female",198,179,240
21,1992,"female",338,1292,109
38,1975,"female",547,129,187
23,1990,"male",251,920,478
24,1989,"female",218,2846,3865
18,1995,"female",227,191,215
58,1955,"female",83,142,118
54,1959,"male",213,977,1817
57,1956,"female",424,2100,1564
22,1991,"male",64,153,159
21,1992,"female",54,266,155
21,1992,"male",264,112,170
16,1997,"female",296,246,401
33,1980,"female",233,1654,1628
18,1995,"male",1003,134,195
26,1987,"female",196,235,120
45,1968,"female",216,131,289
21,1992,"male",191,125,104
18,1995,"male",157,4261,1096
26,1987,"male",1576,127,480
22,1991,"female",381,228,104
15,1998,"female",830,351,193
50,1963,"male",79,600,230
49,1964,"male",67,325,188
21,1992,"female",88,233,111
20,1993,"male",88,2356,289
53,1960,"female",261,182,187
63,1950,"female",144,1393,266
29,1984,"male",516,603,646
55,1958,"female",55,728,175
59,1954,"female",205,1926,405
14,1999,"female",1352,3214,598
53,1960,"female",205,518,356
66,1947,"female",334,142,498
24,1989,"female",267,659,1109
30,1983,"female",210,1587,797
49,1964,"female",795,2586,2497
31,1982,"female",158,231,237
18,1995,"female",1124,1898,426
14,1999,"female",486,1528,1178
49,1964,"female",241,227,129
37,1976,"female",305,282,246
47,1966,"female",130,226,970
22,1991,"male",258,1340,223
29,1984,"female",197,560,856
17,1996,"male",899,531,192
37,1976,"female",194,827,491
19,1994,"male",734,124,192
27,1986,"female",357,221,496
20,1993,"male",488,181,313
18,1995,"female",212,666,878
31,1982,"female",164,1091,1260
42,1971,"female",357,435,482
16,1997,"male",909,117,169
18,1995,"female",430,386,257
18,1995,"female",409,691,109
42,1971,"female",100,135,302
62,1951,"female",276,1230,461
20,1993,"female",508,115,452
17,1996,"male",888,1921,346
28,1985,"male",248,142,106
34,1979,"male",277,266,250
63,1950,"male",1388,145,259
14,1999,"female",352,239,116
19,1994,"male",630,584,472
25,1988,"female",454,316,308
31,1982,"female",671,102,379
38,1975,"female",202,221,300
64,1949,"male",155,1244,319
34,1979,"female",728,1402,289
34,1979,"female",381,427,586
31,1982,"female",155,207,348
28,1985,"male",307,1632,1206
50,1963,"male",683,475,331
35,1978,"female",213,121,153
18,1995,"male",866,843,926
23,1990,"male",388,159,318
21,1992,"female",237,211,253
64,1949,"female",297,1585,2018
30,1983,"female",71,507,337
28,1985,"female",183,522,406
18,1995,"female",809,2015,1459
25,1988,"female",500,655,1967
53,1960,"male",184,602,264
56,1957,"female",147,889,931
36,1977,"female",341,234,289
59,1954,"male",209,856,2712
20,1993,"female",272,486,177
16,1997,"female",998,445,612
21,1992,"female",339,2917,1804
19,1994,"male",716,331,312
53,1960,"male",64,289,316
21,1992,"male",302,188,310
30,1983,"female",221,758,322
16,1997,"female",431,869,913
19,1994,"female",515,312,164
17,1996,"female",65,536,339
25,1988,"female",1239,243,815
33,1980,"female",135,947,1235
46,1967,"female",555,796,1181
65,1948,"female",106,160,842
25,1988,"female",61,209,137
64,1949,"female",420,3716,1229
14,1999,"female",77,828,144
31,1982,"female",183,1536,3512
50,1963,"female",95,885,269
20,1993,"female",1964,146,1706
31,1982,"male",64,419,180
15,1998,"male",1037,616,281
28,1985,"male",289,213,134
20,1993,"male",175,237,350
25,1988,"male",736,118,302
28,1985,"female",155,152,291
33,1980,"female",329,841,661
22,1991,"male",524,120,260
57,1956,"female",229,217,138
21,1992,"male",260,101,109
52,1961,"female",361,665,1171
49,1964,"male",90,289,174
37,1976,"female",65,592,535
30,1983,"female",307,153,279
17,1996,"male",884,727,759
57,1956,"female",111,157,121
54,1959,"female",128,277,152
19,1994,"male",819,293,275
46,1967,"male",104,2879,214
18,1995,"female",341,2272,3827
33,1980,"female",104,324,1179
20,1993,"female",199,183,281
62,1951,"female",124,661,352
20,1993,"female",555,309,449
43,1970,"female",314,1121,847
51,1962,"female",120,391,179
27,1986,"female",823,194,791
14,1999,"female",398,347,130
29,1984,"male",91,214,151
15,1998,"female",653,141,295
47,1966,"male",1337,1250,397
63,1950,"male",121,178,220
27,1986,"female",115,170,662
59,1954,"female",483,338,171
36,1977,"male",710,3741,1885
22,1991,"male",154,247,178
19,1994,"female",673,321,196
30,1983,"female",319,353,193
21,1992,"male",130,397,148
21,1992,"male",160,172,120
21,1992,"female",612,148,363
23,1990,"female",135,496,262
52,1961,"female",231,404,139
15,1998,"female",700,806,771
18,1995,"female",661,231,111
23,1990,"female",211,2407,1582
39,1974,"female",294,197,145
22,1991,"female",239,783,167
21,1992,"female",620,127,298
61,1952,"female",206,642,809
19,1994,"female",330,473,388
57,1956,"female",181,575,245
60,1953,"female",225,206,148
13,2000,"female",251,406,217
29,1984,"male",399,523,140
20,1993,"female",247,354,325
17,1996,"female",200,358,448
43,1970,"male",109,1004,240
18,1995,"male",373,168,158
21,1992,"female",179,2005,566
31,1982,"female",309,536,574
15,1998,"female",376,1018,232
19,1994,"female",1112,269,442
43,1970,"female",123,946,464
63,1950,"female",65,2514,309
17,1996,"male",1099,4731,351
24,1989,"male",751,619,458
25,1988,"female",1020,3896,3392
21,1992,"male",649,287,250
31,1982,"male",114,173,125
30,1983,"female",133,301,172
47,1966,"male",124,1301,913
66,1947,"female",193,183,104
60,1953,"male",363,253,226
63,1950,"female",114,649,142
19,1994,"female",263,163,145
21,1992,"female",476,118,272
17,1996,"female",343,194,118
19,1994,"female",259,248,184
59,1954,"female",61,393,164
50,1963,"female",362,193,505
23,1990,"male",773,770,259
21,1992,"male",72,136,123
17,1996,"male",186,288,287
46,1967,"female",389,424,161
18,1995,"female",218,194,1319
16,1997,"female",335,300,365
22,1991,"male",58,117,169
20,1993,"male",418,140,380
65,1948,"male",148,2735,645
19,1994,"male",682,121,256
15,1998,"female",628,2844,1115
19,1994,"female",1551,417,677
17,1996,"female",1915,346,4788
29,1984,"female",288,3290,518
19,1994,"male",888,1281,343
19,1994,"female",272,600,585
56,1957,"male",89,216,819
20,1993,"female",413,3350,4818
49,1964,"female",95,131,120
15,1998,"female",3459,166,836
22,1991,"female",1191,200,413
23,1990,"male",177,185,231
24,1989,"female",481,3295,4170
13,2000,"male",268,165,134
16,1997,"male",409,728,323
63,1950,"female",71,4019,541
19,1994,"female",932,1346,1849
19,1994,"female",259,669,109
53,1960,"female",325,193,113
60,1953,"female",180,1142,221
18,1995,"female",119,319,130
19,1994,"female",156,637,603
19,1994,"female",2175,707,703
18,1995,"female",3386,733,1557
25,1988,"female",281,179,594
32,1981,"male",774,199,104
18,1995,"female",283,780,571
30,1983,"female",1464,372,604
14,1999,"male",1319,1333,2260
21,1992,"male",858,673,1742
38,1975,"female",278,612,435
59,1954,"female",135,253,421
28,1985,"female",172,256,161
27,1986,"female",366,950,741
65,1948,"male",79,297,129
25,1988,"female",571,130,222
43,1970,"female",168,203,310
52,1961,"female",145,394,239
21,1992,"female",261,1336,458
35,1978,"female",91,176,135
16,1997,"female",527,229,485
58,1955,"male",156,675,187
36,1977,"male",411,380,195
16,1997,"male",178,286,461
30,1983,"female",276,207,248
33,1980,"female",140,143,497
34,1979,"female",325,134,205
19,1994,"male",597,669,470
35,1978,"male",790,330,405
37,1976,"male",62,199,109
21,1992,"female",244,493,479
19,1994,"female",565,2925,1115
20,1993,"male",2033,2708,3969
21,1992,"female",1149,364,487
20,1993,"female",1743,111,436
17,1996,"male",107,536,154
19,1994,"male",736,442,688
17,1996,"female",190,1018,662
17,1996,"male",194,616,204
21,1992,"male",319,211,167
17,1996,"female",792,1976,1768
26,1987,"female",92,162,140
23,1990,"male",3637,154,1142
28,1985,"male",332,314,235
35,1978,"male",219,208,126
64,1949,"female",64,325,121
21,1992,"male",1040,1250,928
20,1993,"female",135,916,1802
56,1957,"female",81,254,175
21,1992,"female",900,1907,951
18,1995,"female",293,211,312
48,1965,"female",174,873,1157
56,1957,"female",100,624,268
23,1990,"female",1062,1949,727
29,1984,"female",269,157,276
58,1955,"female",93,941,383
28,1985,"female",407,961,437
17,1996,"female",627,227,231
28,1985,"female",251,121,217
23,1990,"female",154,525,301
35,1978,"female",300,368,642
36,1977,"female",185,591,270
58,1955,"female",161,3142,1052
20,1993,"male",1342,896,825
23,1990,"female",57,1232,421
47,1966,"female",123,3331,1200
27,1986,"female",214,178,285
31,1982,"female",298,469,690
16,1997,"female",4638,2402,2947
19,1994,"male",972,213,166
16,1997,"female",141,232,514
31,1982,"female",459,611,445
15,1998,"female",2225,2124,1486
52,1961,"female",158,385,270
17,1996,"female",514,271,520
19,1994,"male",317,350,292
20,1993,"male",1034,845,559
21,1992,"female",3135,1725,2441
24,1989,"female",323,741,767
64,1949,"female",103,165,330
33,1980,"female",139,205,373
16,1997,"female",822,480,343
45,1968,"female",71,317,258
51,1962,"female",833,315,154
18,1995,"female",201,283,131
26,1987,"female",234,1197,830
25,1988,"female",231,284,1538
20,1993,"female",746,752,1087
44,1969,"female",96,284,217
21,1992,"male",150,1439,200
